Cidade,Nome,Estado (Lista),País,Estado,Município IBGE,Percentual de ISS,Distrito
3107406,Bom Despacho,MG,1,MG,,0,
2102002,Bom Jardim,MA,1,MA,,0,
2602209,Bom Jardim,PE,1,PE,,0,
3300506,Bom Jardim,RJ,1,RJ,,0,
4202503,Bom Jardim da Serra,SC,1,SC,,0,
5203401,Bom Jardim de Goias,GO,1,GO,,0,
3107505,Bom Jardim de Minas,MG,1,MG,,0,
2201903,Bom Jesus,PI,1,PI,,0,
2401701,Bom Jesus,RN,1,RN,,0,
2502201,Bom Jesus,PB,1,PB,,0,
4302303,Bom Jesus,RS,1,RS,,0,
3507100,Bom Jesus d. Perdoes,SP,1,SP,,0,
2903904,Bom Jesus da Lapa,BA,1,BA,,0,
3107604,Bom Jesus da Penha,MG,1,MG,,0,
2903953,Bom Jesus da Serra,BA,1,BA,,0,
5203500,Bom Jesus de Goias,GO,1,GO,,0,
3107703,Bom Jesus do Amparo,MG,1,MG,,0,
3107802,Bom Jesus do Galho,MG,1,MG,,0,
3201100,Bom Jesus do Norte,ES,1,ES,,0,
4202578,BOM JESUS DO OESTE,SC,1,SC,,0,
4103156,BOM JESUS DO SUL,PR,1,PR,,0,
3300605,Bom Jesus Itabapoana,RJ,1,RJ,,0,
1501576,Bom Jesus Tocantins,PA,1,PA,,0,
1703305,Bom Jesus Tocantins,TO,1,TO,,0,
4302352,Bom Principio,RS,1,RS,,0,
2201919,Bom Principio Piaui,PI,1,PI,,0,
4302378,Bom Progresso,RS,1,RS,,0,
3107901,Bom Repouso,MG,1,MG,,0,
4202602,Bom Retiro,SC,1,SC,,0,
4302402,Bom Retiro do Sul,RS,1,RS,,0,
2502300,Bom Sucesso,PB,1,PB,,0,
3108008,Bom Sucesso,MG,1,MG,,0,
4103206,Bom Sucesso,PR,1,PR,,0,
4103222,Bom Sucesso do Sul,PR,1,PR,,0,
3507159,Bom Sucesso Itarare,SP,1,SP,,0,
4202453,Bombinhas,SC,1,SC,,0,
1400159,Bonfim,RR,1,RR,,0,
3108107,Bonfim,MG,1,MG,,0,
2201929,Bonfim do Piaui,PI,1,PI,,0,
5203559,Bonfinopolis,GO,1,GO,,0,
3108206,Bonfinopolis Minas,MG,1,MG,,0,
2904001,Boninal,BA,1,BA,,0,
1501600,Bonito,PA,1,PA,,0,
2602308,Bonito,PE,1,PE,,0,
2904050,Bonito,BA,1,BA,,0,
5002209,Bonito,MS,1,MS,,0,
2502409,Bonito de Santa Fe,PB,1,PB,,0,
2502508,Boqueirao,PB,1,PB,,0,
4302451,Boqueirao do Leao,RS,1,RS,,0,
2800670,Boquim,SE,1,SE,,0,
2904100,Boquira,BA,1,BA,,0,
3507209,Bora,SP,1,SP,,0,
3507308,Boraceia,SP,1,SP,,0,
1300805,Borba,AM,1,AM,,0,
2502706,Borborema,PB,1,PB,,0,
3507407,Borborema,SP,1,SP,,0,
3108305,Borda da Mata,MG,1,MG,,0,
3507456,Borebi,SP,1,SP,,0,
4103305,Borrazopolis,PR,1,PR,,0,
4302501,Bossoroca,RS,1,RS,,0,
3108404,Botelhos,MG,1,MG,,0,
3507506,Botucatu,SP,1,SP,,0,
3108503,Botumirim,MG,1,MG,,0,
2904209,Botupora,BA,1,BA,,0,
4202701,Botuvera,SC,1,SC,,0,
4202800,Braco do Norte,SC,1,SC,,0,
4202859,Braco do Trombudo,SC,1,SC,,0,
4302600,Braga,RS,1,RS,,0,
1501709,Braganca,PA,1,PA,,0,
3507605,Braganca Paulista,SP,1,SP,,0,
4103354,Braganey,PR,1,PR,,0,
2701100,Branquinha,AL,1,AL,,0,
3108701,Bras Pires,MG,1,MG,,0,
1501725,Brasil Novo,PA,1,PA,,0,
5002308,Brasilandia,MS,1,MS,,0,
4103370,Brasilandia do Sul,PR,1,PR,,0,
1703602,Brasilandia Tocant.,TO,1,TO,,0,
1200104,Brasileia,AC,1,AC,,0,
2201960,Brasileira,PI,1,PI,,0,
5300108,Brasilia,DF,1,DF,,0,
3108602,Brasilia de Minas,MG,1,MG,,0,
5101902,Brasnorte,MT,1,MT,,0,
3108909,Brasopolis,MG,1,MG,,0,
3507704,Brauna,SP,1,SP,,0,
3108800,Braunas,MG,1,MG,,0,
5203609,Brazabrantes,GO,1,GO,,0,
2602407,Brejao,PE,1,PE,,0,
2401800,Brejinho,RN,1,RN,,0,
2602506,Brejinho,PE,1,PE,,0,
1703701,Brejinho de Nazare,TO,1,TO,,0,
2102101,Brejo,MA,1,MA,,0,
2502805,Brejo do Cruz,PB,1,PB,,0,
2502904,Brejo dos Santos,PB,1,PB,,0,
1501758,Brejo Gde Araguaia,PA,1,PA,,0,
2800704,Brejo Grande,SE,1,SE,,0,
2602605,Brejo Madre de Deus,PE,1,PE,,0,
2302503,Brejo Santo,CE,1,CE,,0,
2904308,Brejoes,BA,1,BA,,0,
2904407,Brejolandia,BA,1,BA,,0,
1501782,Breu Branco,PA,1,PA,,0,
1501808,Breves,PA,1,PA,,0,
5203807,Britania,GO,1,GO,,0,
4302659,Brochier,RS,1,RS,,0,
3507803,Brodosqui,SP,1,SP,,0,
3507902,Brotas,SP,1,SP,,0,
2904506,Brotas de Macaubas,BA,1,BA,,0,
3109006,Brumadinho,MG,1,MG,,0,
2904605,Brumado,BA,1,BA,,0,
4202909,Brusque,SC,1,SC,,0,
3109105,Bueno Brandao,MG,1,MG,,0,
3109204,Buenopolis,MG,1,MG,,0,
2602704,Buenos Aires,PE,1,PE,,0,
2904704,Buerarema,BA,1,BA,,0,
2602803,Buique,PE,1,PE,,0,
1200138,Bujari,AC,1,AC,,0,
1501907,Bujaru,PA,1,PA,,0,
3508009,Buri,SP,1,SP,,0,
3508108,Buritama,SP,1,SP,,0,
2102200,Buriti,MA,1,MA,,0,
5203906,Buriti Alegre,GO,1,GO,,0,
2102309,Buriti Bravo,MA,1,MA,,0,
5203939,Buriti de Goias,GO,1,GO,,0,
1703800,Buriti do Tocantins,TO,1,TO,,0,
2202000,Buriti dos Lopes,PI,1,PI,,0,
2202026,Buriti dos Montes,PI,1,PI,,0,
5203962,Buritinopolis,GO,1,GO,,0,
2904753,Buritirama,BA,1,BA,,0,
3109303,Buritis,MG,1,MG,,0,
3508207,Buritizal,SP,1,SP,,0,
3109402,Buritizeiro,MG,1,MG,,0,
4302709,Butia,RS,1,RS,,0,
1300839,Caapiranga,AM,1,AM,,0,
2503001,Caapora,PB,1,PB,,0,
5002407,Caarapo,MS,1,MS,,0,
2904803,Caatiba,BA,1,BA,,0,
2503100,Cabaceiras,PB,1,PB,,0,
2904852,Cabaceiras Paraguacu,BA,1,BA,,0,
5204003,Cabeceiras,GO,1,GO,,0,
2202059,Cabeceiras do Piaui,PI,1,PI,,0,
2503209,Cabedelo,PB,1,PB,,0,
1100031,Cabixi,RO,1,RO,,0,
3300704,Cabo Frio,RJ,1,RJ,,0,
2602902,Cabo Sto Agostinho,PE,1,PE,,0,
3109501,Cabo Verde,MG,1,MG,,0,
3508306,Cabralia Paulista,SP,1,SP,,0,
3508405,Cabreuva,SP,1,SP,,0,
2603009,Cabrobo,PE,1,PE,,0,
4203006,Cacador,SC,1,SC,,0,
3508504,Cacapava,SP,1,SP,,0,
4302808,Cacapava do Sul,RS,1,RS,,0,
1100601,Cacaulandia,RO,1,RO,,0,
4302907,Cacequi,RS,1,RS,,0,
5102504,Caceres,MT,1,MT,,0,
2904902,Cachoeira,BA,1,BA,,0,
5204102,Cachoeira Alta,GO,1,GO,,0,
3109600,Cachoeira da Prata,MG,1,MG,,0,
5204201,Cachoeira de Goias,GO,1,GO,,0,
3109709,Cachoeira de Minas,MG,1,MG,,0,
1502004,Cachoeira do Arari,PA,1,PA,,0,
3102704,Cachoeira do Paieu,MG,1,MG,,0,
4303004,Cachoeira do Sul,RS,1,RS,,0,
2503308,Cachoeira dos Indios,PB,1,PB,,0,
3109808,Cachoeira Dourada,MG,1,MG,,0,
5204250,Cachoeira Dourada,GO,1,GO,,0,
3508603,Cachoeira Paulista,SP,1,SP,,0,
3300803,Cachoeiras de Macacu,RJ,1,RJ,,0,
1703826,Cachoeirinha,TO,1,TO,,0,
2603108,Cachoeirinha,PE,1,PE,,0,
4303103,Cachoeirinha,RS,1,RS,,0,
3201209,Cachoeiro Itapemirim,ES,1,ES,,0,
2503407,Cacimba de Areia,PB,1,PB,,0,
2503506,Cacimba de Dentro,PB,1,PB,,0,
2701209,Cacimbinhas,AL,1,AL,,0,
4303202,Cacique Doble,RS,1,RS,,0,
1100049,Cacoal,RO,1,RO,,0,
3508702,Caconde,SP,1,SP,,0,
5204300,Cacu,GO,1,GO,,0,
2905008,Cacule,BA,1,BA,,0,
2905107,Caem,BA,1,BA,,0,
3109907,Caetanopolis,MG,1,MG,,0,
2905156,Caetanos,BA,1,BA,,0,
3110004,Caete,MG,1,MG,,0,
2603207,Caetes,PE,1,PE,,0,
2905206,Caetite,BA,1,BA,,0,
2905305,Cafarnaum,BA,1,BA,,0,
4103404,Cafeara,PR,1,PR,,0,
3508801,Cafelandia,SP,1,SP,,0,
4103453,Cafelandia,PR,1,PR,,0,
4103479,Cafezal do Sul,PR,1,PR,,0,
3508900,Caiabu,SP,1,SP,,0,
3110103,Caiana,MG,1,MG,,0,
5204409,Caiaponia,GO,1,GO,,0,
4303301,Caibate,RS,1,RS,,0,
4203105,Caibi,SC,1,SC,,0,
2503605,Caicara,PB,1,PB,,0,
4303400,Caicara,RS,1,RS,,0,
2401909,Caicara Rio do Vento,RN,1,RN,,0,
2402006,Caico,RN,1,RN,,0,
3509007,Caieiras,SP,1,SP,,0,
2905404,Cairu,BA,1,BA,,0,
3509106,Caiua,SP,1,SP,,0,
3509205,Cajamar,SP,1,SP,,0,
2102408,Cajapio,MA,1,MA,,0,
2102507,Cajari,MA,1,MA,,0,
3509254,Cajati,SP,1,SP,,0,
2503704,Cajazeiras,PB,1,PB,,0,
3509304,Cajobi,SP,1,SP,,0,
2701308,Cajueiro,AL,1,AL,,0,
3110202,Cajuri,MG,1,MG,,0,
3509403,Cajuru,SP,1,SP,,0,
2603306,Calcado,PE,1,PE,,0,
1600204,Calcoene,AP,1,AP,,0,
3110301,Caldas,MG,1,MG,,0,
2503803,Caldas Brandao,PB,1,PB,,0,
5204508,Caldas Novas,GO,1,GO,,0,
5204557,Caldazinha,GO,1,GO,,0,
2202091,Caldeirao Gde Piaui,PI,1,PI,,0,
2905503,Caldeirao Grande,BA,1,BA,,0,
4103503,California,PR,1,PR,,0,
4203154,Calmon,SC,1,SC,,0,
2603405,Calumbi,PE,1,PE,,0,
2905602,Camacan,BA,1,BA,,0,
2905701,Camacari,BA,1,BA,,0,
3110400,Camacho,MG,1,MG,,0,
2503902,Camalau,PB,1,PB,,0,
2905800,Camamu,BA,1,BA,,0,
3110509,Camanducaia,MG,1,MG,,0,
5002605,Camapua,MS,1,MS,,0,
4303509,Camaqua,RS,1,RS,,0,
2603454,Camaragibe,PE,1,PE,,0,
4303558,Camargo,RS,1,RS,,0,
4103602,Cambara,PR,1,PR,,0,
4303608,Cambara do Sul,RS,1,RS,,0,
4103701,Cambe,PR,1,PR,,0,
4103800,Cambira,PR,1,PR,,0,
4203204,Camboriu,SC,1,SC,,0,
3300902,Cambuci,RJ,1,RJ,,0,
3110608,Cambui,MG,1,MG,,0,
3110707,Cambuquira,MG,1,MG,,0,
1502103,Cameta,PA,1,PA,,0,
2302602,Camocim,CE,1,CE,,0,
2603504,Camocim Sao Felix,PE,1,PE,,0,
3110806,Campanario,MG,1,MG,,0,
3110905,Campanha,MG,1,MG,,0,
3111002,Campestre,MG,1,MG,,0,
4303673,Campestre da Serra,RS,1,RS,,0,
5204607,Campestre de Goias,GO,1,GO,,0,
4103958,CAMPILA DO SIMAO,PR,1,PR,,0,
4103909,Campina da Lagoa,PR,1,PR,,0,
4303707,Campina das Missoes,RS,1,RS,,0,
4303806,Campina do Sul,RS,1,RS,,0,
2504009,Campina Grande,PB,1,PB,,0,
4104006,Campina Grande Sul,PR,1,PR,,0,
3509452,Campina Monte Alegre,SP,1,SP,,0,
3111101,Campina Verde,MG,1,MG,,0,
5204656,Campinacu,GO,1,GO,,0,
3509502,Campinas,SP,1,SP,,0,
2202109,Campinas do Piaui,PI,1,PI,,0,
5102603,Campinopolis,MT,1,MT,,0,
5204706,Campinorte,GO,1,GO,,0,
2701407,Campo Alegre,AL,1,AL,,0,
4203303,Campo Alegre,SC,1,SC,,0,
5204805,Campo Alegre Goias,GO,1,GO,,0,
2905909,Campo Alegre Lourdes,BA,1,BA,,0,
3111200,Campo Belo,MG,1,MG,,0,
4203402,Campo Belo do Sul,SC,1,SC,,0,
4303905,Campo Bom,RS,1,RS,,0,
4104055,Campo Bonito,PR,1,PR,,0,
2801009,Campo do Brito,SE,1,SE,,0,
3111309,Campo do Meio,MG,1,MG,,0,
4104105,Campo do Tenente,PR,1,PR,,0,
4203501,Campo Ere,SC,1,SC,,0,
3111408,Campo Florido,MG,1,MG,,0,
2906006,Campo Formoso,BA,1,BA,,0,
2701506,Campo Grande,AL,1,AL,,0,
5002704,Campo Grande,MS,1,MS,,0,
4104204,Campo Largo,PR,1,PR,,0,
3509601,Campo Limpo Paulista,SP,1,SP,,0,
2202208,Campo Maior,PI,1,PI,,0,
4104303,Campo Mourao,PR,1,PR,,0,
4304002,Campo Novo,RS,1,RS,,0,
1100700,Campo Novo Rondania,RO,1,RO,,0,
5102637,Campo Nvo do Parecis,MT,1,MT,,0,
2402105,Campo Redondo,RN,1,RN,,0,
5102678,Campo Verde,MT,1,MT,,0,
3111507,Campos Altos,MG,1,MG,,0,
5204904,Campos Belos,GO,1,GO,,0,
4304101,Campos Borges,RS,1,RS,,0,
3301009,Campos d. Goytacazes,RJ,1,RJ,,0,
3509700,Campos do Jordao,SP,1,SP,,0,
3111606,Campos Gerais,MG,1,MG,,0,
1703842,Campos Lindos,TO,1,TO,,0,
3509809,Campos N. Paulista,SP,1,SP,,0,
4203600,Campos Novos,SC,1,SC,,0,
2302701,Campos Sales,CE,1,CE,,0,
5204953,Campos Verdes,GO,1,GO,,0,
2603603,Camutanga,PE,1,PE,,0,
5102694,Cana Brava do Norte,MT,1,MT,,0,
3111903,Cana Verde,MG,1,MG,,0,
3111705,Canaa,MG,1,MG,,0,
3509908,Cananeia,SP,1,SP,,0,
2701605,Canapi,AL,1,AL,,0,
2906105,Canapolis,BA,1,BA,,0,
3111804,Canapolis,MG,1,MG,,0,
2906204,Canarana,BA,1,BA,,0,
5102702,Canarana,MT,1,MT,,0,
2202251,Canavieira,PI,1,PI,,0,
2906303,Canavieiras,BA,1,BA,,0,
2906402,Candeal,BA,1,BA,,0,
2906501,Candeias,BA,1,BA,,0,
3112000,Candeias,MG,1,MG,,0,
1100809,Candeias do Jamari,RO,1,RO,,0,
4304200,Candelaria,RS,1,RS,,0,
2906600,Candiba,BA,1,BA,,0,
4104402,Candido de Abreu,PR,1,PR,,0,
4304309,Candido Godoi,RS,1,RS,,0,
2102606,Candido Mendes,MA,1,MA,,0,
3510005,Candido Mota,SP,1,SP,,0,
3510104,Candido Rodrigues,SP,1,SP,,0,
2906709,Candido Sales,BA,1,BA,,0,
4304358,Candiota,RS,1,RS,,0,
4104428,Candoi,PR,1,PR,,0,
4304408,Canela,RS,1,RS,,0,
4203709,Canelinha,SC,1,SC,,0,
2402204,Canguaretama,RN,1,RN,,0,
4304507,Cangucu,RS,1,RS,,0,
2801108,Canhoba,SE,1,SE,,0,
2603702,Canhotinho,PE,1,PE,,0,
2302800,Caninde,CE,1,CE,,0,
2801207,Caninde S.Francisco,SE,1,SE,,0,
3510153,Canitar,SP,1,SP,,0,
4304606,Canoas,RS,1,RS,,0,
4203808,Canoinhas,SC,1,SC,,0,
2906808,Cansancao,BA,1,BA,,0,
1400175,CANTA,RR,1,RR,,0,
3301108,Cantagalo,RJ,1,RJ,,0,
4104451,Cantagalo,PR,1,PR,,0,
2102705,Cantanhede,MA,1,MA,,0,
2202307,Canto do Buruti,PI,1,PI,,0,
2906824,Canudos,BA,1,BA,,0,
1300904,Canutama,AM,1,AM,,0,
1502202,Capanema,PA,1,PA,,0,
4104501,Capanema,PR,1,PR,,0,
4203253,capao alto,sc,1,sc,,0,
3510203,Capao Bonito,SP,1,SP,,0,
4304630,Capao da Canoa,RS,1,RS,,0,
4304655,CAPAO DO CIPO,RS,1,RS,,0,
4304663,Capao do Leao,RS,1,RS,,0,
3112109,Caparao,MG,1,MG,,0,
2701704,Capela,AL,1,AL,,0,
2801306,Capela,SE,1,SE,,0,
2906857,Capela Alto Alegre,BA,1,BA,,0,
4304689,Capela de Santana,RS,1,RS,,0,
3510302,Capela do Alto,SP,1,SP,,0,
3112208,Capela Nova,MG,1,MG,,0,
3112307,Capelinha,MG,1,MG,,0,
3112406,Capetinga,MG,1,MG,,0,
3112505,Capim Branco,MG,1,MG,,0,
2906873,Capim Grosso,BA,1,BA,,0,
3112604,Capinopolis,MG,1,MG,,0,
4203907,Capinzal,SC,1,SC,,0,
2302909,Capistrano,CE,1,CE,,0,
4304697,Capitao,RS,1,RS,,0,
3112653,Capitao Andrade,MG,1,MG,,0,
2202406,Capitao de Campos,PI,1,PI,,0,
3112703,Capitao Eneas,MG,1,MG,,0,
1502301,Capitao Poco,PA,1,PA,,0,
3112802,Capitolio,MG,1,MG,,0,
3510401,Capivari,SP,1,SP,,0,
4203956,Capivari de Baixo,SC,1,SC,,0,
1200179,Capixaba,AC,1,AC,,0,
2603801,Capoeiras,PE,1,PE,,0,
3112901,Caputira,MG,1,MG,,0,
1400209,Caracarai,RR,1,RR,,0,
2202505,Caracol,PI,1,PI,,0,
5002803,Caracol,MS,1,MS,,0,
3510500,Caraguatatuba,SP,1,SP,,0,
3113008,Carai,MG,1,MG,,0,
2906899,Caraibas,BA,1,BA,,0,
3113107,Caranaiba,MG,1,MG,,0,
3113206,Carandai,MG,1,MG,,0,
3113305,Carangola,MG,1,MG,,0,
3510609,Carapicuiba,SP,1,SP,,0,
3113404,Caratinga,MG,1,MG,,0,
1301001,Carauari,AM,1,AM,,0,
2402303,Caraubas,RN,1,RN,,0,
2906907,Caravelas,BA,1,BA,,0,
4304705,Carazinho,RS,1,RS,,0,
3113503,Carbonita,MG,1,MG,,0,
2907004,Cardeal da Silva,BA,1,BA,,0,
3510708,Cardoso,SP,1,SP,,0,
3301157,Cardoso Moreira,RJ,1,RJ,,0,
3113602,Careacu,MG,1,MG,,0,
1301100,Careiro,AM,1,AM,,0,
1301159,Careiro da Varzea,AM,1,AM,,0,
3201308,Cariacica,ES,1,ES,,0,
2303006,Caridade,CE,1,CE,,0,
2907103,Carinhanha,BA,1,BA,,0,
2801405,Carira,SE,1,SE,,0,
2303105,Carire,CE,1,CE,,0,
1703867,Cariri do Tocantins,TO,1,TO,,0,
2303204,Caririacu,CE,1,CE,,0,
2303303,Carius,CE,1,CE,,0,
4104709,Carlopolis,PR,1,PR,,0,
4304804,Carlos Barbosa,RS,1,RS,,0,
3113701,Carlos Chagas,MG,1,MG,,0,
4304853,Carlos Gomes,RS,1,RS,,0,
3113800,Carmesia,MG,1,MG,,0,
3301207,Carmo,RJ,1,RJ,,0,
3113909,Carmo da Cachoeira,MG,1,MG,,0,
3114006,Carmo da Mata,MG,1,MG,,0,
3114105,Carmo de Minas,MG,1,MG,,0,
3114204,Carmo do Caiuru,MG,1,MG,,0,
3114303,Carmo do Paranaiba,MG,1,MG,,0,
3114402,Carmo do Rio Claro,MG,1,MG,,0,
5205000,Carmo do Rio Verde,GO,1,GO,,0,
1703883,Carmolandia,TO,1,TO,,0,
2801504,Carmopolis,SE,1,SE,,0,
3114501,Carmopolis de Minas,MG,1,MG,,0,
2603900,Carnaiba,PE,1,PE,,0,
2402402,Carnauba dos Dantas,RN,1,RN,,0,
2402501,Carnaubais,RN,1,RN,,0,
2303402,Carnaubal,CE,1,CE,,0,
2603926,Carnaubeira da Penha,PE,1,PE,,0,
3114550,Carneirinho,MG,1,MG,,0,
2701803,Carneiros,AL,1,AL,,0,
2102804,Carolina,MA,1,MA,,0,
2604007,Carpina,PE,1,PE,,0,
3114600,Carrancas,MG,1,MG,,0,
2504108,Carrapateira,PB,1,PB,,0,
1703891,Carrasco Bonito,TO,1,TO,,0,
2604106,Caruaru,PE,1,PE,,0,
2102903,Carutapera,MA,1,MA,,0,
3114709,Carvalhopolis,MG,1,MG,,0,
3114808,Carvalhos,MG,1,MG,,0,
3510807,Casa Branca,SP,1,SP,,0,
3114907,Casa Grande,MG,1,MG,,0,
2907202,Casa Nova,BA,1,BA,,0,
4304903,Casca,RS,1,RS,,0,
3115003,Cascalho Rico,MG,1,MG,,0,
2303501,Cascavel,CE,1,CE,,0,
4104808,Cascavel,PR,1,PR,,0,
1703909,Caseara,TO,1,TO,,0,
4304952,Caseiros,RS,1,RS,,0,
3301306,Casimiro de Abreu,RJ,1,RJ,,0,
3115102,Cassia,MG,1,MG,,0,
3510906,Cassia dos Coqueiros,SP,1,SP,,0,
5002902,Cassilandia,MS,1,MS,,0,
1502400,Castanhal,PA,1,PA,,0,
1100908,Castanheiras,RO,1,RO,,0,
5102850,Castanheiro,MT,1,MT,,0,
5205059,Castelandia,GO,1,GO,,0,
3201407,Castelo,ES,1,ES,,0,
2202604,Castelo do Piaui,PI,1,PI,,0,
3511003,Castilho,SP,1,SP,,0,
4104907,Castro,PR,1,PR,,0,
2907301,Castro Alves,BA,1,BA,,0,
3115300,Cataguases,MG,1,MG,,0,
5205109,Catalao,GO,1,GO,,0,
3511102,Catanduva,SP,1,SP,,0,
4105003,Catanduvas,PR,1,PR,,0,
4204004,Catanduvas,SC,1,SC,,0,
2303600,Catarina,CE,1,CE,,0,
3115409,Catas Altas Noruega,MG,1,MG,,0,
2604205,Catende,PE,1,PE,,0,
3511201,Catigua,SP,1,SP,,0,
2504207,Catingueira,PB,1,PB,,0,
2907400,Catolandia,BA,1,BA,,0,
2504306,Catole do Rocha,PB,1,PB,,0,
2907509,Catu,BA,1,BA,,0,
4305009,Catuipe,RS,1,RS,,0,
3115458,Catuji,MG,1,MG,,0,
2303659,Catunda,CE,1,CE,,0,
5205208,Caturai,GO,1,GO,,0,
2907558,Caturama,BA,1,BA,,0,
2303709,Caucaia,CE,1,CE,,0,
5205307,Cavalcante,GO,1,GO,,0,
3115508,Caxambu,MG,1,MG,,0,
4204103,Caxambu do Sul,SC,1,SC,,0,
2103000,Caxias,MA,1,MA,,0,
4305108,Caxias do Sul,RS,1,RS,,0,
2402600,Ceara-Mirim,RN,1,RN,,0,
2103109,Cedral,MA,1,MA,,0,
3511300,Cedral,SP,1,SP,,0,
2303808,Cedro,CE,1,CE,,0,
2604304,Cedro,PE,1,PE,,0,
2801603,Cedro de Sao Joao,SE,1,SE,,0,
3115607,Cedro do Abaete,MG,1,MG,,0,
3119708,Cel Xavier Chaves,MG,1,MG,,0,
4204152,Celso Ramos,SC,1,SC,,0,
1704105,Centenario,TO,1,TO,,0,
4305116,Centenario,RS,1,RS,,0,
4105102,Centenario do Sul,PR,1,PR,,0,
2907608,Central,BA,1,BA,,0,
3115706,Central de Minas,MG,1,MG,,0,
3115805,Centralina,MG,1,MG,,0,
1100056,Cerejeiras,RO,1,RO,,0,
5205406,Ceres,GO,1,GO,,0,
3511409,Cerqueira Cesar,SP,1,SP,,0,
3511508,Cerquilho,SP,1,SP,,0,
4105201,Cerro Azul,PR,1,PR,,0,
4305132,Cerro Branco,RS,1,RS,,0,
2402709,Cerro Cora,RN,1,RN,,0,
4305157,Cerro Grande,RS,1,RS,,0,
4305173,Cerro Grande do Sul,RS,1,RS,,0,
4305207,Cerro Largo,RS,1,RS,,0,
4204178,Cerro Negro,SC,1,SC,,0,
3511607,Cesario Lange,SP,1,SP,,0,
4105300,Ceu Azul,PR,1,PR,,0,
5205455,Cezarina,GO,1,GO,,0,
2604403,Cha de Alegria,PE,1,PE,,0,
2604502,Cha Grande,PE,1,PE,,0,
2701902,Cha Preta,AL,1,AL,,0,
3115904,Chacara,MG,1,MG,,0,
3116001,Chale,MG,1,MG,,0,
4305306,Chapada,RS,1,RS,,0,
3116100,Chapada do Norte,MG,1,MG,,0,
5103007,Chapada Guimaraes,MT,1,MT,,0,
5205471,Chapadao do Ceu,GO,1,GO,,0,
4204194,CHAPADAO DO LAGEADO,SC,1,SC,,0,
5002951,Chapadao do Sul,MS,1,MS,,0,
2103208,Chapadinha,MA,1,MA,,0,
4204202,Chapeco,SC,1,SC,,0,
3511706,Charqueada,SP,1,SP,,0,
4305355,Charqueadas,RS,1,RS,,0,
4305371,Charrua,RS,1,RS,,0,
2303907,Chaval,CE,1,CE,,0,
3557204,Chavantes,SP,1,SP,,0,
1502509,Chaves,PA,1,PA,,0,
3116209,Chiador,MG,1,MG,,0,
4305405,Chiapeta,RS,1,RS,,0,
4105409,Chopinzinho,PR,1,PR,,0,
4205409,CHOPINZINHO,PR,1,PR,,0,
2303931,Choro,CE,1,CE,,0,
2303956,Chorozinho,CE,1,CE,,0,
2907707,Chorrocho,BA,1,BA,,0,
4105508,Cianorte,PR,1,PR,,0,
2907806,Cicero Dantas,BA,1,BA,,0,
4105607,Cidade Gaucha,PR,1,PR,,0,
5205497,Cidade Ocidental,GO,1,GO,,0,
4305454,Cidreira,RS,1,RS,,0,
2907905,Cipo,BA,1,BA,,0,
3116308,Cipotanea,MG,1,MG,,0,
4305504,Ciriaco,RS,1,RS,,0,
3116407,Claraval,MG,1,MG,,0,
3116506,Claro dos Pocoes,MG,1,MG,,0,
5103056,Claudia,MT,1,MT,,0,
3116605,Claudio,MG,1,MG,,0,
3511904,Clementina,SP,1,SP,,0,
4105706,Clevelandia,PR,1,PR,,0,
2908002,Coaraci,BA,1,BA,,0,
1301209,Coari,AM,1,AM,,0,
2202703,Cocal,PI,1,PI,,0,
4204251,Cocal do Sul,SC,1,SC,,0,
5103106,Cocalinho,MT,1,MT,,0,
5205513,Cocalzinho de Goias,GO,1,GO,,0,
2908101,Cocos,BA,1,BA,,0,
1301308,Codajas,AM,1,AM,,0,
2103307,Codo,MA,1,MA,,0,
2103406,Coelho Neto,MA,1,MA,,0,
3116704,Coimbra,MG,1,MG,,0,
2702009,Coite do Noia,AL,1,AL,,0,
2202737,Coivaras,PI,1,PI,,0,
1502608,Colares,PA,1,PA,,0,
3201506,Colatina,ES,1,ES,,0,
5103205,Colider,MT,1,MT,,0,
3512001,Colina,SP,1,SP,,0,
2103505,Colinas,MA,1,MA,,0,
4305587,Colinas,RS,1,RS,,0,
5205521,Colinas do Sul,GO,1,GO,,0,
1705508,Colinas do Tocantins,TO,1,TO,,0,
1716703,Colmeia,TO,1,TO,,0,
3512100,Colombia,SP,1,SP,,0,
4105805,Colombo,PR,1,PR,,0,
2202752,Colonia do Gurgueia,PI,1,PI,,0,
2202778,Colonia do Piaui,PI,1,PI,,0,
2702108,Colonia Leopoldina,AL,1,AL,,0,
4105904,Colorado,PR,1,PR,,0,
4305603,Colorado,RS,1,RS,,0,
1100064,Colorado do Oeste,RO,1,RO,,0,
3116803,Coluna,MG,1,MG,,0,
3300951,Com. Levy Gasparian,RJ,1,RJ,,0,
1705557,Combinado,TO,1,TO,,0,
3116902,Comendador Gomes,MG,1,MG,,0,
3117009,Comercinho,MG,1,MG,,0,
5103304,Comodoro,MT,1,MT,,0,
2504405,Conceicao,PB,1,PB,,0,
3117306,Conceicao Alagoas,MG,1,MG,,0,
2908309,Conceicao Almeida,BA,1,BA,,0,
3117108,Conceicao Aparecida,MG,1,MG,,0,
1502707,Conceicao Araguaia,PA,1,PA,,0,
3115201,Conceicao da B.Minas,MG,1,MG,,0,
3201605,Conceicao da Barra,ES,1,ES,,0,
2908200,Conceicao da Feira,BA,1,BA,,0,
